subject	activity	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyGyro-mean()-X	tBodyGyro-mean()-Y	tBodyGyro-mean()-Z	tBodyGyro-std()-X	tBodyGyro-std()-Y	tBodyGyro-std()-Z	tBodyGyroJerk-mean()-X	tBodyGyroJerk-mean()-Y	tBodyGyroJerk-mean()-Z	tBodyGyroJerk-std()-X	tBodyGyroJerk-std()-Y	tBodyGyroJerk-std()-Z	tBodyAccMag-mean()	tBodyAccMag-std()	tGravityAccMag-mean()	tGravityAccMag-std()	tBodyAccJerkMag-mean()	tBodyAccJerkMag-std()	tBodyGyroMag-mean()	tBodyGyroMag-std()	tBodyGyroJerkMag-mean()	tBodyGyroJerkMag-std()	fBodyAcc-mean()-X	fBodyAcc-mean()-Y	fBodyAcc-mean()-Z	fBodyAcc-std()-X	fBodyAcc-std()-Y	fBodyAcc-std()-Z	fBodyAcc-meanFreq()-X	fBodyAcc-meanFreq()-Y	fBodyAcc-meanFreq()-Z	fBodyAccJerk-mean()-X	fBodyAccJerk-mean()-Y	fBodyAccJerk-mean()-Z	fBodyAccJerk-std()-X	fBodyAccJerk-std()-Y	fBodyAccJerk-std()-Z	fBodyAccJerk-meanFreq()-X	fBodyAccJerk-meanFreq()-Y	fBodyAccJerk-meanFreq()-Z	fBodyGyro-mean()-X	fBodyGyro-mean()-Y	fBodyGyro-mean()-Z	fBodyGyro-std()-X	fBodyGyro-std()-Y	fBodyGyro-std()-Z	fBodyGyro-meanFreq()-X	fBodyGyro-meanFreq()-Y	fBodyGyro-meanFreq()-Z	fBodyAccMag-mean()	fBodyAccMag-std()	fBodyAccMag-meanFreq()	fBodyBodyAccJerkMag-mean()	fBodyBodyAccJerkMag-std()	fBodyBodyAccJerkMag-meanFreq()	fBodyBodyGyroMag-mean()	fBodyBodyGyroMag-std()	fBodyBodyGyroMag-meanFreq()	fBodyBodyGyroJerkMag-mean()	fBodyBodyGyroJerkMag-std()	fBodyBodyGyroJerkMag-meanFreq()
15	WALKING_UPSTAIRS	-0.22190719965	-0.412020127916667	-0.537050943125	-0.240010725264583	0.0400703713625	0.134478273879167	-0.219122886220833	-0.0908489175291667	-0.448256016354167	-0.84337103	-0.799932639166667	-0.921654191041667	-0.521716980416667	-0.496774569791667	-0.785576626666667	0.479541338333333	0.204814600083333	-0.775537631041667	-0.207231605488542	-0.330391429583333	-0.783004506458333	-0.459020094791667	-0.814166395208333	-0.702290364229167	-0.91052595625	-0.966367864375	-0.647497804791667	-0.788220984583333	-0.655199041458333	-0.78702290125	-0.896693954791667	-0.491420104583333	-0.822099665833333	-0.971124817708333	0.0376742798583333	-0.674220726875	-0.973073518333333	-0.979893348125	-0.91818548625	-0.906602224166667	-0.3149610125	0.0811803405	-0.952562395625	0.0631133964770833	-0.0801913084958333	0.783158921458333	-0.927648821458333	-0.92161847875	-0.953783695833333	0.0271258790145833	0.494833364791667	0.722536576875	-0.46030706	0.159343523741667	-0.0577163650083333	-0.339209637916667	-0.661989378125	-0.755874827916667	-0.0953891463520833	0.195103866883333	-0.0405662763220833	0.845250208125	-0.3829865625	0.239639618210417	-0.188092583916667	0.0259585490416667	-0.000971394711666667	-0.11373675425	0.0903340029875	-0.05406224783125	-0.492259959583333	0.579589909791667	-0.298504329333333	0.222850505979167	0.136850000833333	-0.0404138010291667	-0.565256648333333	0.3245611725	0.185266588920833
16	LAYING	-0.953565518857143	-0.965357697571429	-0.944275210571429	-0.05942656926	-0.0597088583571429	0.12800626429	0.100235755224429	0.215136258811429	-0.0249095694714286	-0.999524126285714	-0.999799470142857	-0.999748476285714	-0.999036736428571	-0.995590249857143	-0.997133318142857	-0.820609880157143	-0.797476080785714	-0.850691244857143	-0.989287359142857	-0.986215013	-0.988348904571429	-0.987907039285714	-0.988412059142857	-0.993569525428571	-0.999870187285714	-0.999966447428571	-0.999892748857143	-0.999714976142857	-0.999539041428571	-0.999845709285714	-0.999480464142857	-0.993993391	-0.9995178	-0.999877363285714	-0.0501334894157143	-0.999770238571429	-0.999666906285714	-0.999744742285714	-0.999719486571429	-0.999592690142857	-0.0199270225714286	0.893884468571429	-0.963761977857143	0.886972904714286	0.317938257828571	-0.918965575571429	-0.966087103857143	-0.967886002	-0.964981881714286	0.985834210285714	0.988157225714286	0.982526254571429	-0.011464029516	0.0398129811371429	0.0523987443914286	-0.988300087	-0.999832532285714	-0.999643694	0.176372131217143	0.19169062794	0.387476772632857	-0.407635860885714	-0.0666837853357143	-0.0174515115585714	0.0587331111971429	0.0781688898657143	-0.961834634857143	0.0678196536371429	-0.0161545406857143	0.205137778421429	-0.984809234571429	0.892139840142857	-0.861916189142857	-0.205338196607143	0.150056287071429	0.153160642428571	-0.985706053	0.121738942635943	-0.321771595314286
16	SITTING	-0.933793918115942	-0.949293137681159	-0.941426417956522	-0.00386242976666667	-0.0980848753478261	0.146267118914493	0.207112798289855	-0.354741126434783	-0.630832050752174	-0.99892427826087	-0.999768071304348	-0.999778217826087	-0.999054095652174	-0.99313845942029	-0.986779327681159	-0.857919223768116	-0.774869861057971	-0.681159420434783	-0.991567867681159	-0.983230774492754	-0.984362469130435	-0.986192313913044	-0.984794137101449	-0.994218092028985	-0.999925333768116	-0.999981107971014	-0.999908146811594	-0.999623377536232	-0.998769850144928	-0.999703617971014	-0.999399355942029	-0.990842421014493	-0.998959992608696	-0.999581162753623	-0.257051598347826	-0.99983718884058	-0.999567572028985	-0.999643344927536	-0.999652710869565	-0.998519280434783	-0.086588253942029	0.0892682200463768	-0.980158243333333	0.0775843234637681	-0.312460719623188	0.845745169275362	-0.968023206956522	-0.945813561478261	-0.980445986666667	0.987505823623188	0.983456924782609	0.976584562753623	0.153913351376812	0.16492799274058	0.189603733510145	-0.987651935072464	-0.999815582753623	-0.999381479565217	0.264883101385217	0.120833332515942	0.263621323463768	-0.575752180115942	0.132741948575362	-0.113441126	-0.180362799594203	-0.132890002326087	-0.961879680724638	0.0445268129855072	-0.0412014042275362	0.134113314608696	-0.965519433043478	0.890855156666667	-0.87929896	-0.176272855537681	-0.123145764094203	0.16404736514913	-0.979673496231884	-0.00890988304956522	-0.546371995246377
16	STANDING	-0.961277064615385	-0.972092507948718	-0.98444096474359	-0.0321428500466667	-0.0937730851435897	0.143082750899359	0.00791532346153846	-0.201705649882051	-0.543058272474359	-0.998845532307692	-0.999699151410256	-0.999769913589744	-0.999566008846154	-0.99700844	-0.995344477692308	-0.843402207179487	-0.775201684564103	-0.813895781602564	-0.991847149615385	-0.984236462179487	-0.98865796025641	-0.986567889230769	-0.988777273974359	-0.993654133205128	-0.999873034871795	-0.999971582820513	-0.999930902051282	-0.99974364051282	-0.999509326282051	-0.999669322051282	-0.999806534871795	-0.996061342948718	-0.998876794358974	-0.999938007051282	-0.186966693076923	-0.999916959102564	-0.999691956794872	-0.999788862948718	-0.999656966025641	-0.999344465641026	-0.0578867045	-0.166737468166667	-0.985359689871795	-0.173958243948718	-0.230428515141026	0.84295488525641	-0.980552435769231	-0.959562830769231	-0.985378018205128	0.988474130641026	0.984645226923077	0.985433454871795	0.208810142062821	0.162754030030769	0.253121642846154	-0.989405993333333	-0.99984497025641	-0.99952057974359	0.187657834587179	0.0427821149602564	0.0434465612608974	-0.530446452833333	0.0728059478615385	-0.0835744052346154	-0.0847358842320513	0.132014668307692	-0.969948825128205	0.0444968888375641	-0.0299337294166667	0.147160863942308	-0.98414146525641	0.90501788525641	-0.869294304871795	-0.165957755089744	0.165578672134615	0.113675068125641	-0.988388361923077	0.0286908290846154	-0.393435759435897
16	WALKING	-0.62452416254902	-0.685183404901961	-0.632694870196078	0.0482542118615686	-0.105958048921765	0.125986717388235	-0.285078729888235	-0.156730901988235	-0.520455629607843	-0.946844069019608	-0.935575354313726	-0.968103774313726	-0.819720719803922	-0.758897545882353	-0.636728410588235	0.383427235294118	0.468529559215686	-0.758380768039216	-0.402884115098039	-0.433612657843137	-0.45663628254902	-0.548319138627451	-0.466961944117647	-0.78086463254902	-0.951324089019608	-0.982059131960784	-0.847975016666667	-0.87754694254902	-0.871068215490196	-0.856795521764706	-0.948162181176471	-0.804467118823529	-0.939834448627451	-0.976889295686274	-0.324707932568627	-0.85734107627451	-0.936111813137255	-0.937902976862745	-0.933589877647059	-0.70668399372549	-0.0668246472745098	-0.217351194313725	-0.982469595490196	-0.223872877843137	-0.0591973095098039	0.802297433333333	-0.973784841960784	-0.961387254313726	-0.982785281568627	0.426471719803922	0.566283269803922	0.273037185372549	-0.40084848	0.227699175117647	0.0460027092792157	-0.361150387254902	-0.8134431	-0.827446382745098	-0.174346241921569	-0.0533097023705882	0.132374227789608	0.742868843137255	-0.120074825448235	0.124662725686275	0.508826561568627	0.0465538712490196	-0.258766694117647	-0.0659037880705882	-0.0151721912792157	-0.0186075430588235	-0.372145598431373	0.71790757627451	-0.603474092745098	0.523155115098039	-0.0510257607843137	-0.378532038705882	-0.402645988431373	0.211329500331373	0.220010722007843
16	WALKING_DOWNSTAIRS	-0.37004824387234	-0.487810521489362	-0.498138737914894	0.216895589091489	-0.391533163574468	0.311252684042553	-0.121321578170213	0.00270994290851064	-0.320397569323404	-0.843306103829787	-0.907013208085106	-0.962575977234043	-0.258538669408511	-0.62639740106383	-0.471937821489362	0.497367552553191	0.610119627021277	-0.759780367021277	-0.125682818093191	-0.281507406948936	-0.36402669587234	-0.420166640255319	-0.463873400255319	-0.687458367446809	-0.865485773191489	-0.959493390425532	-0.544412130425532	-0.635505813617021	-0.731984775744681	-0.790599263829787	-0.808731259574468	-0.708537242553192	-0.839648066382979	-0.934090213829787	-0.391854252023404	-0.650066998510638	-0.869202322553192	-0.879159214468085	-0.877846084042553	-0.620129438723404	-0.0584832676382979	-0.225382496382979	-0.957785118085106	-0.247020955531915	-0.0766118465642553	0.781240060425532	-0.955487793617021	-0.910588943191489	-0.958784111276596	0.179427585378723	0.411222651702128	0.180483510468085	-0.401519627957447	0.0881132687234043	-0.257339661744681	-0.164510703621277	-0.586078673191489	-0.718318330425532	0.0720474166382979	-0.065869657612766	0.00535213280638298	0.880095206595745	-0.4115204	0.324562815382979	0.247655386212766	0.0440638936021277	0.191079793587447	-0.146927443068085	-0.0225373369978723	0.0548550605276596	-0.465428891276596	0.60748811212766	-0.454484779787234	0.335127765021277	-0.0137367147829787	-0.130536754655319	-0.548094499361702	0.148328151744681	0.21782061429617
16	WALKING_UPSTAIRS	-0.466949673137255	-0.563844514313726	-0.358178430411765	-0.260859897641176	0.117780322217647	0.0133065825803922	-0.419784041764706	0.18050696002549	-0.113091970627451	-0.870787294313725	-0.935453682941176	-0.970742199607843	-0.815309451568627	-0.643495547058824	-0.607608147647059	0.370625144509804	0.369907519215686	-0.805186587843137	-0.538073090196078	-0.417127012352941	-0.620123586470588	-0.485978051372549	-0.633613895882353	-0.851454817254902	-0.964696994313725	-0.99071804	-0.884328197254902	-0.892861082745098	-0.747476751176471	-0.831369491568627	-0.965736412745098	-0.628088664313725	-0.869600369803922	-0.975853415686274	-0.0925090747645294	-0.911770168039216	-0.94589067	-0.960962462745098	-0.94314648627451	-0.653466047058823	-0.0805926025490196	-0.379059698039216	-0.948413552745098	-0.396180193333333	0.396828491901961	0.55676289	-0.933657461176471	-0.907649558823529	-0.949109364705882	0.426623431686275	0.557779569607843	0.48379208772549	-0.426961560980392	0.20424227374098	-0.131746769337255	-0.47706561627451	-0.881198460196078	-0.827534745098039	-0.0354639421823529	-0.0638778779823529	0.078216734325098	0.790526883137255	-0.409725384117647	0.278891601960784	0.0020307165372549	0.0883422566411765	-0.233990331568627	-0.274834973431373	0.0718408878078431	0.123212207184706	-0.358457711	0.696148319607843	-0.408979478117647	0.429285936803922	-0.00247381823529412	-0.19844474962549	-0.431509379509804	0.310225851843137	0.216610386196078
17	LAYING	-0.956335585211268	-0.963755996197183	-0.96327713915493	0.101674851443662	-0.132434300140845	0.166453854559155	0.131970584167183	0.108567614478873	-0.15477314918169	-0.999142000422535	-0.999262296056338	-0.999235989014085	-0.998085444084507	-0.993274308028169	-0.996498696760563	-0.790727165014084	-0.740451993098592	-0.909132212591549	-0.983213244366197	-0.978343915774648	-0.983854158873239	-0.982083845352113	-0.983939803521127	-0.99123825056338	-0.999633526056338	-0.999885816478873	-0.999624005352113	-0.999117286478873	-0.998789922816901	-0.99930398084507	-0.998909098028169	-0.991505108450704	-0.999059191971831	-0.999641119014084	-0.0669187557957747	-0.99952777915493	-0.999497477323944	-0.999621059014084	-0.999166768309859	-0.999032748169014	0.658792072253521	0.722657502112676	-0.961063222394366	0.714933289577465	0.516549368873239	-0.929350172816901	-0.961466681267606	-0.957164565211268	-0.961383043098592	0.97699494943662	0.98083976084507	0.977887289859155	0.12067188143662	0.221071550746479	0.209612986809859	-0.981472057605634	-0.999376492394366	-0.99893952943662	0.375386006021127	0.190081890443662	0.107404632921127	-0.386292456633803	-0.0274115476028169	-0.000732537426760562	0.0186079121943662	-0.0197203817507042	-0.953021411126761	0.026136319728169	-0.0234756467113239	0.265483887485916	-0.978236627323944	0.893391008028169	-0.86009790915493	-0.272320884169014	0.202077137485141	0.27429775184507	-0.982540346197183	0.0339634183253521	-0.383685249940845
17	SITTING	-0.97257151296875	-0.97815190234375	-0.95098034859375	0.0619330858375	-0.162028605246875	0.222567781095313	0.123430240928125	-0.18993030878125	-0.452427053039062	-0.9997709671875	-0.99991123	-0.99988005234375	-0.99990486828125	-0.99625788078125	-0.9968293871875	-0.856945948671875	-0.81030565234375	-0.725806451234375	-0.9946131621875	-0.98991581109375	-0.99081824828125	-0.99053355109375	-0.9906096209375	-0.99536172734375	-0.9999465665625	-0.99998804640625	-0.99995142984375	-0.99988288328125	-0.99964042890625	-0.999890754375	-0.999914805625	-0.9949161521875	-0.99976938265625	-0.9999506515625	-0.216691499625	-0.99993963609375	-0.99970998578125	-0.9998068134375	-0.9996993928125	-0.9996884853125	-0.002814673171875	-0.135803881679687	-0.99019661703125	-0.142992631651563	-0.42041849375	0.85194142	-0.9667201059375	-0.9566106440625	-0.99039547453125	0.9908827509375	0.99100747484375	0.9879309490625	0.184649947382813	0.177723195390625	0.213660957078125	-0.99329446828125	-0.99991533671875	-0.99975980921875	0.31486344553125	0.137312572484375	0.0074557328265625	-0.5713922519375	0.0636952349203125	-0.0690181574046875	-0.02878806438125	0.008914009390625	-0.97274734640625	0.044879984425	-0.042549159015625	0.24498415553125	-0.9810491340625	0.90801203203125	-0.887030404375	-0.238251429248438	-0.381593809989063	0.222981445942187	-0.98494688296875	-0.093930225703125	-0.672873610523438
17	STANDING	-0.975777304871795	-0.98124900025641	-0.982950007564103	0.0392280342348718	-0.173397406152564	0.197872098320513	0.0601796814102564	-0.0432529320269231	-0.395378833461538	-0.999472109102564	-0.999678276025641	-0.999623494615385	-0.999700786025641	-0.997414933205128	-0.997662772307692	-0.872360925	-0.832014739102564	-0.878411910435897	-0.992775377692308	-0.988200349487179	-0.991450377692308	-0.989826814615385	-0.991595972307692	-0.994242653974359	-0.99986852974359	-0.999966529102564	-0.999946364358974	-0.999579812820513	-0.999661203589744	-0.999811018076923	-0.999770307051282	-0.996566329102564	-0.999445456025641	-0.999921183974359	-0.142620749987179	-0.999922761538461	-0.999740810641026	-0.999812361410256	-0.999684906410256	-0.999707683461538	-0.257486817948718	-0.202687757012821	-0.985751365769231	-0.208170978358974	0.0917807149294872	0.748028085384615	-0.975810476025641	-0.969171762179487	-0.98607370474359	0.988541081538462	0.988199295897436	0.988060278974359	0.220543289076923	0.175455280834615	0.214980554994872	-0.992010007692308	-0.999815137948718	-0.999654720769231	0.241554749307692	0.0553161166923077	-0.109065331284615	-0.608778904230769	0.0878575974623077	-0.111361688555128	-0.0317712444858974	-0.154023701428205	-0.977635981410256	0.0882015684476923	-0.0269576937130769	0.169433671564103	-0.986499210897436	0.907438759230769	-0.868953446282051	-0.232046686820513	-0.342772050329487	0.162165749048718	-0.989225872307692	-0.0400753243705128	-0.426353077397436
17	WALKING	-0.458675849508197	-0.582273924426229	-0.587540953606557	0.312501426311475	-0.306085840704918	0.113958809167213	-0.163270727868852	0.0643687219081967	-0.234222862960656	-0.883553945409836	-0.874820376229508	-0.777671448032787	-0.764602219508197	-0.511320902131148	-0.720309782295082	0.522684195245902	0.396969759180328	-0.80645161	-0.343866129016393	-0.0470379377672131	-0.543872996229508	-0.0992499399557377	-0.554714574754098	-0.844102817540984	-0.949918107377049	-0.988128435573771	-0.799701980327869	-0.893911851803279	-0.710530786229508	-0.77255179295082	-0.948023894426229	-0.60636049704918	-0.862166604426229	-0.947514698360656	-0.199477745393443	-0.840612733606557	-0.956481347377049	-0.961582353770492	-0.88009457557377	-0.790558126229508	-0.179927382704918	-0.190265949622951	-0.980983351639344	-0.198312739016393	-0.106970963643934	0.807496823442623	-0.968613202622951	-0.956903248196721	-0.981430903770492	0.317662449836066	0.235174509147541	0.437595562295082	-0.474050248360656	0.216816145681803	0.0427272875819672	-0.289689714098361	-0.786880296557377	-0.580713730655738	-0.0312810627377049	-0.287384535321311	0.0586680116762295	0.725182840163934	-0.0488507548842623	0.037479603945082	-0.03025771636	-0.158671703336066	-0.151151487704918	0.0492466834757377	-0.00922265519180328	0.0377540918137705	-0.388525889016393	0.612938536393443	-0.503150499016393	0.546195739344262	0.114591349836066	-0.477996152295082	-0.441067714262295	0.363868841852459	0.177853871392131
17	WALKING_DOWNSTAIRS	-0.274790012826087	-0.425892085434783	-0.494300068913043	-0.0584274888043478	0.0169178163108696	-0.0340016162217391	-0.154726798605435	-0.0515415295528261	-0.389638897178261	-0.795312158043478	-0.894283751956522	-0.890645864130435	-0.286684874130435	-0.540461591521739	-0.673728930217391	0.459504397826087	0.449729349130435	-0.751753151956522	-0.0718767032673913	-0.298931144913043	-0.573043711086957	-0.426786825021739	-0.635827293478261	-0.768811258695652	-0.874480716956522	-0.971317979347826	-0.498998699043478	-0.781258327173913	-0.564589883695652	-0.805776850434783	-0.867249611304348	-0.535827725217391	-0.789494649347826	-0.907094374347826	-0.354996185869565	-0.58251120673913	-0.945906867173913	-0.954348322391304	-0.920897368043478	-0.710750651304348	-0.151077057652174	-0.160962985956522	-0.950026242173913	-0.183426365130435	-0.262081195152174	0.809630506086957	-0.946576675652174	-0.901097766521739	-0.950432553913043	0.258244477521739	0.437236821086957	0.426407406391304	-0.484195471195652	0.0415794118043478	-0.147190711782609	-0.226871764236522	-0.586750155434783	-0.744998954347826	0.0464182321521739	-0.161197976102174	0.00110677109647826	0.891153145	-0.483097264565217	0.324902589804348	0.0301062580826087	-0.360307930434783	0.148951103536087	-0.0494645136019565	0.0677728390673913	-0.0258384134478261	-0.479446837826087	0.525203996521739	-0.367826389	0.452357576086957	-0.14662541026087	-0.280200856826087	-0.546417095652174	0.38797388	0.302457480586957
17	WALKING_UPSTAIRS	-0.380699963541667	-0.495358932729167	-0.407589875652083	-0.144302317833333	0.0149736251291667	0.127747591020833	-0.349178571291667	-0.163690154395833	-0.513583964664583	-0.8697548925	-0.907407268333333	-0.925008996458333	-0.555553598958333	-0.499983331666667	-0.682617448541667	0.427501086875	0.281848464375	-0.797043007708333	-0.287219038291667	-0.365114263583333	-0.680325770833333	-0.466989386166667	-0.696685445208333	-0.776418041683333	-0.929851196458333	-0.973467108333333	-0.685420955625	-0.860544450833333	-0.610471792083333	-0.856380228541667	-0.871065659791667	-0.429640515666667	-0.862122063125	-0.947001631458333	-0.144763732526333	-0.6461682525	-0.964106055208333	-0.977234446666667	-0.907182130833333	-0.734774315625	-0.284153753333333	-0.298171464166667	-0.949460372291667	-0.311139311458333	0.32098252625	0.62103250375	-0.91597346625	-0.930159843541667	-0.950640972291667	0.297505965166667	0.47037431975	0.609802247708333	-0.508695186666667	0.06086318188125	-0.127764454420833	-0.364288403958333	-0.74340150125	-0.780201158333333	0.0115209328208333	-0.152138308884333	0.193631087327083	0.871674935625	-0.482170264166667	0.36183779025	0.03627782970625	-0.385637547708333	-0.0128062276916667	-0.2004923760625	-0.0304250571395833	0.10645089685	-0.229641685166667	0.620785493333333	-0.398922355708333	0.383842251729167	0.0416624595833333	-0.219965808016667	-0.291521779020833	0.379564428958333	0.0155143914583333
18	LAYING	-0.978701801230769	-0.983345193076923	-0.986505811538462	0.193872525753846	-0.2424612934	0.268217528016923	0.193083855989231	-0.1530203013	-0.429287619076923	-0.999912308923077	-0.999964378153846	-0.999968118769231	-0.999722327384615	-0.999702903384615	-0.999692780307692	-0.936820984769231	-0.884257113384615	-0.7349875934	-0.986641245846154	-0.986210701230769	-0.990744752923077	-0.987412652461538	-0.990975240461539	-0.990775609538462	-0.999847522615385	-0.999963897692308	-0.999905941846154	-0.999667885076923	-0.999879563230769	-0.999868653538462	-0.999823170153846	-0.999715812769231	-0.999912577538462	-0.999939647384615	-0.411616218076923	-0.999894954153846	-0.999733273538462	-0.999818692153846	-0.999763165384615	-0.999855623846154	0.719755403692308	0.605495317692308	-0.982715987538462	0.605687403846154	0.327756172923077	-0.939195032307692	-0.994093522615385	-0.990957249538462	-0.983089310153846	0.983244927692308	0.989109163846154	0.989175367230769	0.122623077784615	0.169585630553846	0.250937196206154	-0.988212020461538	-0.999773362769231	-0.999738484923077	0.261291069075385	0.244070502527692	-0.00864078599876923	-0.669174976292308	0.249936760632308	-0.203673941003077	0.012890911426	-0.205290556303077	-0.986456241538462	0.155348870281077	-0.02517618068	0.297974905169231	-0.985053457538462	0.904320217692308	-0.879862134	-0.164557456487692	-0.251927062707692	0.207628160667692	-0.986109801230769	-0.112512313925231	-0.554969189692308
18	SITTING	-0.978617841929825	-0.984713958596491	-0.97773324122807	0.121204365263158	-0.198308727068421	0.22358148574386	0.1032033883	-0.392291899052632	-0.692707335561404	-0.999885601578947	-0.999927686315789	-0.999925552631579	-0.999946200175439	-0.99882907877193	-0.998853507017544	-0.886697469473684	-0.845061835087719	-0.730616864982456	-0.992039060701754	-0.985694744385965	-0.990141676315789	-0.987683048245614	-0.990628727894737	-0.995627636666667	-0.999903158245614	-0.999983619473684	-0.999948664736842	-0.99980026	-0.999559718947368	-0.999846722982456	-0.999944300175439	-0.998503040175439	-0.999880278070175	-0.999948606666667	-0.350042009136842	-0.999934998947368	-0.999733894035088	-0.999820234385965	-0.99972656245614	-0.999752749122807	0.12988647622807	0.161877417894737	-0.994043771403509	0.159995952368421	-0.139305757492316	0.764508369649123	-0.984035479473684	-0.978340183157895	-0.994184149122807	0.989204599122807	0.986765145614035	0.98616201122807	0.188384653031579	0.190818545632316	0.249144688992982	-0.989998105964912	-0.999888015964912	-0.999680088245614	0.255149233083333	0.100656763024561	-0.0282924828912281	-0.657365134964912	0.203932005647368	-0.176537434957579	-0.0527164512087719	0.058951151005614	-0.983674151754386	0.0852185509263158	-0.0333057034385965	0.20704998322807	-0.981963186666667	0.907715972280702	-0.883929211052632	-0.171651060445614	-0.165325817496491	0.158330262468421	-0.983991194736842	-0.0520108315087719	-0.599959236140351
18	STANDING	-0.954480674931507	-0.969620959589041	-0.979450051506849	-0.169835179056164	0.00508117472328767	0.1307893872	-0.100456190560274	-0.054104538190411	-0.388013144631507	-0.998656605068493	-0.999376172465753	-0.999788746849315	-0.999901858356164	-0.997873439178082	-0.99809315630137	-0.760479211506849	-0.786344687945206	-0.607600530041096	-0.990287933424657	-0.977179032191781	-0.989275839041096	-0.980767630821918	-0.989808924931507	-0.993542788356164	-0.999884445068493	-0.999972939452055	-0.999912515753425	-0.999759492465753	-0.9989811	-0.999474130958904	-0.999913944794521	-0.997484730684931	-0.998656671232877	-0.999907653424657	-0.0189125517308219	-0.999884859178082	-0.99969839260274	-0.999783259863014	-0.999392107123288	-0.999609367808219	-0.204206320958904	-0.0485767106575342	-0.994270075205479	-0.0519394275616438	-0.185982600369863	0.85815955109589	-0.981335941917808	-0.976044291369863	-0.994459198767123	0.986318337671233	0.981847439863014	0.986320125205479	0.158301469394521	0.159868431274931	0.212923763273014	-0.986102378630137	-0.999834063287671	-0.99930809630137	0.17097467130274	0.231664098961644	0.0774238233246575	-0.484313464287671	-0.0253657426246575	-0.0260925685163014	-0.172633969190411	-0.226154455746575	-0.972607495342466	0.0471059484054795	-0.0265873248835616	0.187430049116575	-0.97461678109589	0.904360571917808	-0.858845554109589	-0.147450012878082	-0.51041102439726	0.274484824561644	-0.980153474657534	0.0871800974123288	-0.23462658899863
18	WALKING	-0.5682437425	-0.646267217321429	-0.597194469464286	0.0133211408648214	-0.0654397877375	0.0598533063819643	-0.2355977771125	-0.362903067678571	-0.699031219464286	-0.978140801964286	-0.87382856	-0.906869783035714	-0.802169543928571	-0.69424442625	-0.821407715892857	0.432810743571429	0.325915979107143	-0.75115207	-0.375992795357143	-0.320264113035714	-0.664327149285714	-0.459103140714286	-0.70361395125	-0.784362557142857	-0.937732069464286	-0.9815080125	-0.793473078214286	-0.863326731607143	-0.802276671071429	-0.870416439642857	-0.945806893928571	-0.738377893035714	-0.956579194464286	-0.966936124464286	-0.237763043392857	-0.795633851964286	-0.954254952321429	-0.95420217	-0.914038607678571	-0.875978680535714	-0.254317085892857	-0.0609313415892857	-0.983010882678571	-0.0654651211428571	-0.00773108178571429	0.796929129464286	-0.975311658928571	-0.97248384875	-0.983347008035714	0.337990505	0.485657883392857	0.59561170625	-0.385928417857143	0.160648396217857	0.0358339877225	-0.381016269642857	-0.795694692321429	-0.761476136071429	-0.019788797625	-0.141751680107143	-0.0287250963035714	0.734397797678571	-0.134388587828571	0.0837241439214286	0.0139451739035714	0.165249638428571	-0.287908078035714	0.0491704969466071	-0.0399399716026786	-0.0939658900267857	-0.535328021607143	0.690535451785714	-0.641675256607143	0.333711053535714	0.167294092660714	-0.222057042066429	-0.644038036785714	0.289741870946429	0.100331991623214
18	WALKING_DOWNSTAIRS	-0.4694352728	-0.545025737818182	-0.529109166942182	-0.112657671314545	-0.00469137960909091	0.0720314496985455	-0.211649515774545	-0.00539054580145454	-0.327818844103636	-0.857331597272727	-0.931905565636364	-0.949124887454545	-0.752044049454546	-0.715065507090909	-0.819282667272727	0.387386812363636	0.311278295636364	-0.80645161	-0.416050500909091	-0.464546054727273	-0.678751080363636	-0.599488493636364	-0.728895785090909	-0.805239787272727	-0.935604178909091	-0.975987340727273	-0.813613796363636	-0.838258351818182	-0.785843378181818	-0.889128152909091	-0.949537233272727	-0.709979706363636	-0.855463026909091	-0.973368616545455	-0.0762074976909091	-0.838439630363636	-0.966320728181818	-0.965821194	-0.936658505636364	-0.893767682909091	-0.225809125454545	-0.0493636733454545	-0.960404874545455	-0.0663291478181818	-0.0863865933109091	0.818532697272727	-0.932962218181818	-0.921661749636364	-0.961352036	0.347673398436364	0.509805096745455	0.597691289818182	-0.409668362072727	0.188919826278182	-0.0931370691454545	-0.464173122181818	-0.806196692363636	-0.839947812727273	-0.00306021941272727	-0.0860510243049091	0.284423259654545	0.768781142181818	-0.387241756363636	0.274903430890909	0.116821803031273	0.0257652267727273	-0.293531973636364	0.0194506360272727	-0.0576548655654545	-0.0232193669418182	-0.492337550727273	0.700290638	-0.533513433090909	0.400079873854545	-0.00714864583636364	-0.229512208856364	-0.560517581636364	0.339882982654545	0.162148054637818
